Time	[EIP_STUDY]ARR_TIMER[0].PRE	[EIP_STUDY]ARR_TIMER[0].ACC	[EIP_STUDY]ARR_TIMER[0].DN	[EIP_STUDY]ARR_TIMER[0].EN	[EIP_STUDY]ARR_TIMER[1].PRE	[EIP_STUDY]ARR_TIMER[1].ACC	[EIP_STUDY]ARR_TIMER[1].DN	[EIP_STUDY]ARR_TIMER[1].EN	[EIP_STUDY]ARR_TIMER[1].ACC.0	[EIP_STUDY]ARR_TIMER[1].ACC.1	[EIP_STUDY]ARR_TIMER[1].ACC.2	[EIP_STUDY]ARR_TIMER[1].ACC.3
637176532183840451	500	500	1	1	1000	128	0	1	0	0	0	0
637176532193821022	500	126	0	1	1000	0	0	0	0	0	0	0
637176532203841595	500	500	1	1	1000	629	0	1	1	0	1	0
637176532213822166	500	500	1	1	1000	127	0	1	1	1	1	1
637176532223842739	500	129	0	1	1000	0	0	0	0	0	0	0
637176532233833310	500	500	1	1	1000	627	0	1	1	1	0	0
637176532243873884	500	500	1	1	1000	132	0	1	0	0	1	0
637176532253824454	500	127	0	1	1000	0	0	0	0	0	0	0
637176532263875028	500	500	1	1	1000	632	0	1	0	0	0	1
637176532273835598	500	500	1	1	1000	129	0	1	1	0	0	0
637176532283876172	500	133	0	1	1000	0	0	0	0	0	0	0
637176532293846743	500	500	1	1	1000	631	0	1	1	1	1	0
637176532303877316	500	500	1	1	1000	134	0	1	0	1	1	0
637176532313847887	500	131	0	1	1000	0	0	0	0	0	0	0
637176532323858459	500	500	1	1	1000	633	0	1	1	0	0	1
637176532333859031	500	500	1	1	1000	132	0	1	0	0	1	0
637176532343879604	500	134	0	1	1000	0	0	0	0	0	0	0
637176532353840174	500	500	1	1	1000	631	0	1	1	1	1	0
637176532363890749	500	500	1	1	1000	135	0	1	1	1	1	0
637176532373851319	500	132	0	1	1000	0	0	0	0	0	0	0
637176532383881892	500	500	1	1	1000	634	0	1	0	1	0	1
637176532393862463	500	500	1	1	1000	132	0	1	0	0	1	0
637176532403933039	500	135	0	1	1000	0	0	0	0	0	0	0
637176532413913610	500	500	1	1	1000	639	0	1	1	1	1	1
637176532423894181	500	500	1	1	1000	136	0	1	0	0	0	1
637176532433924755	500	140	0	1	1000	0	0	0	0	0	0	0
637176532443895325	500	500	1	1	1000	636	0	1	0	0	1	1
637176532453915898	500	500	1	1	1000	138	0	1	0	1	0	1
637176532463906470	500	137	0	1	1000	0	0	0	0	0	0	0
637176532473927043	500	500	1	1	1000	640	0	1	0	0	0	0
637176532483897613	500	500	1	1	1000	137	0	1	1	0	0	1
637176532493888184	500	136	0	1	1000	0	0	0	0	0	0	0
637176532503938759	500	500	1	1	1000	639	0	1	1	1	1	1
637176532513929331	500	500	1	1	1000	140	0	1	0	0	1	1
637176532523939903	500	141	0	1	1000	0	0	0	0	0	0	0
637176532533920474	500	500	1	1	1000	638	0	1	0	1	1	1
637176532543931047	500	500	1	1	1000	141	0	1	1	0	1	1
637176532553921618	500	139	0	1	1000	0	0	0	0	0	0	0
637176532563932191	500	500	1	1	1000	641	0	1	1	0	0	0
637176532573922762	500	500	1	1	1000	140	0	1	0	0	1	1
637176532583913334	500	138	0	1	1000	0	0	0	0	0	0	0
637176532593923906	500	500	1	1	1000	641	0	1	1	0	0	0
637176532603914478	500	500	1	1	1000	140	0	1	0	0	1	1
637176532613905049	500	139	0	1	1000	0	0	0	0	0	0	0
637176532623945623	500	500	1	1	1000	643	0	1	1	1	0	0
637176532633916194	500	500	1	1	1000	140	0	1	0	0	1	1
637176532643926766	500	142	0	1	1000	0	0	0	0	0	0	0
637176532653957340	500	500	1	1	1000	643	0	1	1	1	0	0
637176532663937911	500	500	1	1	1000	141	0	1	1	0	1	1
637176532673908481	500	139	0	1	1000	0	0	0	0	0	0	0
637176532683949055	500	500	1	1	1000	643	0	1	1	1	0	0
637176532693929626	500	500	1	1	1000	140	0	1	0	0	1	1
637176532703940199	500	142	0	1	1000	0	0	0	0	0	0	0
637176532713920770	500	500	1	1	1000	640	0	1	0	0	0	0
637176532723941343	500	500	1	1	1000	143	0	1	1	1	1	1
637176532733931914	500	141	0	1	1000	0	0	0	0	0	0	0
637176532743972488	500	500	1	1	1000	645	0	1	1	0	1	0
637176532753953059	500	500	1	1	1000	143	0	1	1	1	1	1
637176532763973632	500	146	0	1	1000	0	0	0	0	0	0	0
637176532773954203	500	500	1	1	1000	643	0	1	1	1	0	0
637176532783974776	500	500	1	1	1000	145	0	1	1	0	0	0
637176532793945347	500	144	0	1	1000	0	0	0	0	0	0	0
637176532803975920	500	500	1	1	1000	647	0	1	1	1	1	0
637176532813946491	500	500	1	1	1000	145	0	1	1	0	0	0
637176532823947063	500	143	0	1	1000	0	0	0	0	0	0	0
637176532833957635	500	500	1	1	1000	646	0	1	0	1	1	0
637176532843938206	500	500	1	1	1000	144	0	1	0	0	0	0
637176532853978780	500	148	0	1	1000	0	0	0	0	0	0	0
637176532863949351	500	500	1	1	1000	645	0	1	1	0	1	0
637176532873989925	500	500	1	1	1000	148	0	1	0	0	1	0
637176532884010498	500	150	0	1	1000	0	0	0	0	0	0	0
637176532893991069	500	500	1	1	1000	648	0	1	0	0	0	1
637176532904011642	500	500	1	1	1000	152	0	1	0	0	0	1
637176532913992213	500	149	0	1	1000	0	0	0	0	0	0	0
637176532923982784	500	500	1	1	1000	648	0	1	0	0	0	1
637176532933993357	500	500	1	1	1000	152	0	1	0	0	0	1
637176532943973928	500	149	0	1	1000	0	0	0	0	0	0	0
637176532953984500	500	500	1	1	1000	652	0	1	0	0	1	1
637176532964015074	500	500	1	1	1000	155	0	1	1	1	0	1
637176532974035647	500	157	0	1	1000	0	0	0	0	0	0	0
637176532984026219	500	500	1	1	1000	655	0	1	1	1	1	1
637176532994036791	500	500	1	1	1000	157	0	1	1	0	1	1
637176533004027363	500	155	0	1	1000	0	0	0	0	0	0	0
637176533013997933	500	500	1	1	1000	653	0	1	1	0	1	1
637176533024008506	500	500	1	1	1000	155	0	1	1	1	0	1
637176533034039079	500	158	0	1	1000	0	0	0	0	0	0	0
637176533044089654	500	500	1	1	1000	661	0	1	1	0	1	0
637176533054060224	500	500	1	1	1000	158	0	1	0	1	1	1
637176533064030795	500	156	0	1	1000	0	0	0	0	0	0	0
637176533074051368	500	500	1	1	1000	659	0	1	1	1	0	0
637176533084071941	500	500	1	1	1000	160	0	1	0	0	0	0
637176533094052512	500	158	0	1	1000	0	0	0	0	0	0	0
637176533104083086	500	500	1	1	1000	661	0	1	1	0	1	0
637176533114073657	500	500	1	1	1000	161	0	1	1	0	0	0
637176533124054228	500	159	0	1	1000	0	0	0	0	0	0	0
637176533134054800	500	500	1	1	1000	659	0	1	1	1	0	0
637176533144075373	500	500	1	1	1000	161	0	1	1	0	0	0
637176533154045943	500	159	0	1	1000	0	0	0	0	0	0	0
637176533164066516	500	500	1	1	1000	662	0	1	0	1	1	0
637176533174047087	500	500	1	1	1000	159	0	1	1	1	1	1
637176533184037659	500	158	0	1	1000	0	0	0	0	0	0	0
637176533194058232	500	500	1	1	1000	661	0	1	1	0	1	0
637176533204048803	500	500	1	1	1000	159	0	1	1	1	1	1
637176533214079377	500	162	0	1	1000	0	0	0	0	0	0	0
637176533224049947	500	500	1	1	1000	660	0	1	0	0	1	0
637176533234090522	500	500	1	1	1000	163	0	1	1	1	0	0
637176533244071092	500	162	0	1	1000	0	0	0	0	0	0	0
637176533254041663	500	500	1	1	1000	659	0	1	1	1	0	0
637176533264072236	500	500	1	1	1000	162	0	1	0	1	0	0
637176533274072808	500	162	0	1	1000	0	0	0	0	0	0	0
637176533284063380	500	500	1	1	1000	660	0	1	0	0	1	0
637176533294053951	500	500	1	1	1000	160	0	1	0	0	0	0
637176533304074524	500	162	0	1	1000	0	0	0	0	0	0	0
637176533314045095	500	500	1	1	1000	659	0	1	1	1	0	0
637176533324075668	500	500	1	1	1000	162	0	1	0	1	0	0
637176533334046239	500	160	0	1	1000	0	0	0	0	0	0	0
637176533344076812	500	500	1	1	1000	663	0	1	1	1	1	0
637176533354067384	500	500	1	1	1000	162	0	1	0	1	0	0
637176533364047955	500	159	0	1	1000	0	0	0	0	0	0	0
637176533374068528	500	500	1	1	1000	661	0	1	1	0	1	0
637176533384049099	500	500	1	1	1000	160	0	1	0	0	0	0
637176533394079672	500	162	0	1	1000	0	0	0	0	0	0	0
637176533404060243	500	500	1	1	1000	661	0	1	1	0	1	0
637176533414080816	500	500	1	1	1000	163	0	1	1	1	0	0
637176533424091389	500	164	0	1	1000	0	0	0	0	0	0	0
637176533434081960	500	500	1	1	1000	663	0	1	1	1	1	0
637176533444072532	500	500	1	1	1000	161	0	1	1	0	0	0
637176533454103106	500	164	0	1	1000	0	0	0	0	0	0	0
637176533464113678	500	500	1	1	1000	666	0	1	0	1	0	1
637176533474084248	500	500	1	1	1000	163	0	1	1	1	0	0
637176533484074820	500	163	0	1	1000	0	0	0	0	0	0	0
637176533494115394	500	500	1	1	1000	666	0	1	0	1	0	1
637176533504085964	500	500	1	1	1000	164	0	1	0	0	1	0
637176533514106538	500	166	0	1	1000	0	0	0	0	0	0	0
637176533524097109	500	500	1	1	1000	664	0	1	0	0	0	1
637176533534117682	500	500	1	1	1000	167	0	1	1	1	1	0
637176533544078252	500	164	0	1	1000	0	0	0	0	0	0	0
637176533554108826	500	500	1	1	1000	668	0	1	0	0	1	1
637176533564079396	500	500	1	1	1000	164	0	1	0	0	1	0
637176533574099969	500	167	0	1	1000	0	0	0	0	0	0	0
637176533584080540	500	500	1	1	1000	664	0	1	0	0	0	1
637176533594121114	500	500	1	1	1000	168	0	1	0	0	0	1
637176533604091684	500	166	0	1	1000	0	0	0	0	0	0	0
637176533614072255	500	500	1	1	1000	664	0	1	0	0	0	1
637176533624112830	500	500	1	1	1000	167	0	1	1	1	1	0
637176533634103401	500	170	0	1	1000	0	0	0	0	0	0	0
637176533644073971	500	500	1	1	1000	666	0	1	0	1	0	1
637176533654104545	500	500	1	1	1000	170	0	1	0	1	0	1
637176533664075115	500	166	0	1	1000	0	0	0	0	0	0	0
637176533674115690	500	500	1	1	1000	670	0	1	0	1	1	1
637176533684096260	500	500	1	1	1000	169	0	1	1	0	0	1
637176533694086832	500	167	0	1	1000	0	0	0	0	0	0	0
637176533704117406	500	500	1	1	1000	670	0	1	0	1	1	1
637176533714087976	500	500	1	1	1000	167	0	1	1	1	1	0
637176533724108549	500	170	0	1	1000	0	0	0	0	0	0	0
637176533734109121	500	500	1	1	1000	669	0	1	1	0	1	1
637176533744129694	500	500	1	1	1000	172	0	1	0	0	1	1
637176533754080263	500	169	0	1	1000	0	0	0	0	0	0	0
637176533764120838	500	500	1	1	1000	672	0	1	0	0	0	0
637176533774141411	500	500	1	1	1000	174	0	1	0	1	1	1
637176533784121982	500	172	0	1	1000	0	0	0	0	0	0	0
637176533794112553	500	500	1	1	1000	670	0	1	0	1	1	1
637176533804123126	500	500	1	1	1000	173	0	1	1	0	1	1
637176533814103696	500	170	0	1	1000	0	0	0	0	0	0	0
637176533824124270	500	500	1	1	1000	673	0	1	1	0	0	0
637176533834114841	500	500	1	1	1000	171	0	1	1	1	0	1
637176533844135414	500	174	0	1	1000	0	0	0	0	0	0	0
637176533854145987	500	500	1	1	1000	672	0	1	0	0	0	0
637176533864116557	500	500	1	1	1000	171	0	1	1	1	0	1
637176533874127130	500	173	0	1	1000	0	0	0	0	0	0	0
637176533884117701	500	500	1	1	1000	673	0	1	1	0	0	0
637176533894118273	500	500	1	1	1000	172	0	1	0	0	1	1
637176533904118845	500	171	0	1	1000	0	0	0	0	0	0	0
637176533914149419	500	500	1	1	1000	674	0	1	0	1	0	0
637176533924119989	500	500	1	1	1000	172	0	1	0	0	1	1
637176533934110560	500	171	0	1	1000	0	0	0	0	0	0	0
637176533944121133	500	500	1	1	1000	673	0	1	1	0	0	0
637176533954151707	500	500	1	1	1000	175	0	1	1	1	1	1
637176533964132278	500	173	0	1	1000	0	0	0	0	0	0	0
637176533974152851	500	500	1	1	1000	676	0	1	0	0	1	0
637176533984123421	500	500	1	1	1000	173	0	1	1	0	1	1
637176533994123993	500	173	0	1	1000	0	0	0	0	0	0	0
637176534004134566	500	500	1	1	1000	674	0	1	0	1	0	0
637176534014155139	500	500	1	1	1000	176	0	1	0	0	0	0
637176534024125709	500	174	0	1	1000	0	0	0	0	0	0	0
637176534034156283	500	500	1	1	1000	676	0	1	0	0	1	0
637176534044176856	500	500	1	1	1000	180	0	1	0	0	1	0
637176534054177428	500	179	0	1	1000	0	0	0	0	0	0	0
637176534064198001	500	500	1	1	1000	681	0	1	1	0	0	1
637176534074188572	500	500	1	1	1000	180	0	1	0	0	1	0
637176534084169143	500	177	0	1	1000	0	0	0	0	0	0	0
637176534094179716	500	500	1	1	1000	680	0	1	0	0	0	1
637176534104170287	500	500	1	1	1000	178	0	1	0	1	0	0
637176534114190860	500	181	0	1	1000	0	0	0	0	0	0	0
637176534124161431	500	500	1	1	1000	678	0	1	0	1	1	0
637176534134192004	500	500	1	1	1000	181	0	1	1	0	1	0
637176534144182576	500	180	0	1	1000	0	0	0	0	0	0	0
637176534154173147	500	500	1	1	1000	678	0	1	0	1	1	0
637176534164173719	500	500	1	1	1000	180	0	1	0	0	1	0
637176534174184292	500	179	0	1	1000	0	0	0	0	0	0	0
637176534184204865	500	500	1	1	1000	682	0	1	0	1	0	1
637176534194175435	500	500	1	1	1000	180	0	1	0	0	1	0
637176534204226010	500	182	0	1	1000	0	0	0	0	0	0	0
637176534214186580	500	500	1	1	1000	680	0	1	0	0	0	1
637176534224167151	500	500	1	1	1000	179	0	1	1	1	0	0
637176534234187724	500	181	0	1	1000	0	0	0	0	0	0	0
637176534244178295	500	500	1	1	1000	679	0	1	1	1	1	0
637176534254198868	500	500	1	1	1000	181	0	1	1	0	1	0
637176534264209441	500	182	0	1	1000	0	0	0	0	0	0	0
637176534274180011	500	500	1	1	1000	680	0	1	0	0	0	1
637176534284180583	500	500	1	1	1000	179	0	1	1	1	0	0
637176534294191156	500	181	0	1	1000	0	0	0	0	0	0	0
637176534304171727	500	500	1	1	1000	680	0	1	0	0	0	1
637176534314212301	500	500	1	1	1000	184	0	1	0	0	0	1
637176534324212873	500	183	0	1	1000	0	0	0	0	0	0	0
637176534334173443	500	500	1	1	1000	680	0	1	0	0	0	1
637176534344204016	500	500	1	1	1000	183	0	1	1	1	1	0
637176534354184587	500	180	0	1	1000	0	0	0	0	0	0	0
637176534364195160	500	500	1	1	1000	682	0	1	0	1	0	1
637176534374185731	500	500	1	1	1000	181	0	1	1	0	1	0
637176534384206304	500	183	0	1	1000	0	0	0	0	0	0	0
637176534394176875	500	500	1	1	1000	681	0	1	1	0	0	1
637176534404217449	500	500	1	1	1000	184	0	1	0	0	0	1
637176534414198020	500	182	0	1	1000	0	0	0	0	0	0	0
637176534424218593	500	500	1	1	1000	685	0	1	1	0	1	1
637176534434199164	500	500	1	1	1000	183	0	1	1	1	1	0
637176534444239738	500	187	0	1	1000	0	0	0	0	0	0	0
637176534454220309	500	500	1	1	1000	685	0	1	1	0	1	1
637176534464200880	500	500	1	1	1000	183	0	1	1	1	1	0
637176534474231454	500	186	0	1	1000	0	0	0	0	0	0	0
637176534484222025	500	500	1	1	1000	684	0	1	0	0	1	1
637176534494252599	500	500	1	1	1000	188	0	1	0	0	1	1
637176534504233170	500	185	0	1	1000	0	0	0	0	0	0	0
637176534514243742	500	500	1	1	1000	687	0	1	1	1	1	1
637176534524214312	500	500	1	1	1000	184	0	1	0	0	0	1
637176534534204884	500	183	0	1	1000	0	0	0	0	0	0	0
637176534544245458	500	500	1	1	1000	687	0	1	1	1	1	1
637176534554266031	500	500	1	1	1000	190	0	1	0	1	1	1
637176534564236602	500	187	0	1	1000	0	0	0	0	0	0	0
637176534574267175	500	500	1	1	1000	690	0	1	0	1	0	0
637176534584287748	500	500	1	1	1000	191	0	1	1	1	1	1
637176534594298321	500	194	0	1	1000	0	0	0	0	0	0	0
637176534604288892	500	500	1	1	1000	692	0	1	0	0	1	0
637176534614319466	500	500	1	1	1000	195	0	1	1	1	0	0
637176534624280036	500	193	0	1	1000	0	0	0	0	0	0	0
637176534634330611	500	500	1	1	1000	696	0	1	0	0	0	1
637176534644291180	500	500	1	1	1000	193	0	1	1	0	0	0
637176534654311754	500	195	0	1	1000	0	0	0	0	0	0	0
637176534664332327	500	500	1	1	1000	697	0	1	1	0	0	1
637176534674322898	500	500	1	1	1000	196	0	1	0	0	1	0
637176534684343471	500	199	0	1	1000	0	0	0	0	0	0	0
637176534694324042	500	500	1	1	1000	698	0	1	0	1	0	1
637176534704354616	500	500	1	1	1000	200	0	1	0	0	0	1
637176534714335187	500	199	0	1	1000	0	0	0	0	0	0	0
637176534724375761	500	500	1	1	1000	702	0	1	0	1	1	1
637176534734356332	500	500	1	1	1000	200	0	1	0	0	0	1
637176534744326902	500	198	0	1	1000	0	0	0	0	0	0	0
637176534754367476	500	500	1	1	1000	701	0	1	1	0	1	1
637176534764338047	500	500	1	1	1000	199	0	1	1	1	1	0
637176534774368620	500	202	0	1	1000	0	0	0	0	0	0	0
637176534784359192	500	500	1	1	1000	701	0	1	1	0	1	1
637176534794339763	500	500	1	1	1000	200	0	1	0	0	0	1
637176534804330334	500	198	0	1	1000	0	0	0	0	0	0	0
637176534814340907	500	500	1	1	1000	701	0	1	1	0	1	1
637176534824341479	500	500	1	1	1000	200	0	1	0	0	0	1
637176534834352051	500	203	0	1	1000	0	0	0	0	0	0	0
637176534844342623	500	500	1	1	1000	701	0	1	1	0	1	1
637176534854353195	500	500	1	1	1000	203	0	1	1	1	0	1
637176534864383769	500	205	0	1	1000	0	0	0	0	0	0	0
637176534874394342	500	500	1	1	1000	703	0	1	1	1	1	1
637176534884384913	500	500	1	1	1000	207	0	1	1	1	1	1
637176534894365484	500	205	0	1	1000	0	0	0	0	0	0	0
637176534904396058	500	500	1	1	1000	708	0	1	0	0	1	0
637176534914356627	500	500	1	1	1000	206	0	1	0	1	1	1
637176534924397202	500	209	0	1	1000	0	0	0	0	0	0	0
637176534934367772	500	500	1	1	1000	707	0	1	1	1	0	0
637176534944358343	500	500	1	1	1000	206	0	1	0	1	1	1
637176534954388917	500	205	0	1	1000	0	0	0	0	0	0	0
637176534964379488	500	500	1	1	1000	709	0	1	1	0	1	0
637176534974400062	500	500	1	1	1000	207	0	1	1	1	1	1
637176534984350631	500	208	0	1	1000	0	0	0	0	0	0	0
637176534994381204	500	500	1	1	1000	711	0	1	1	1	1	0
637176535004371776	500	500	1	1	1000	209	0	1	1	0	0	0
637176535014392349	500	212	0	1	1000	0	0	0	0	0	0	0
637176535024372920	500	500	1	1	1000	710	0	1	0	1	1	0
637176535034353491	500	500	1	1	1000	208	0	1	0	0	0	0
637176535044384064	500	211	0	1	1000	0	0	0	0	0	0	0
637176535054354635	500	500	1	1	1000	708	0	1	0	0	1	0
637176535064385208	500	500	1	1	1000	211	0	1	1	1	0	0
637176535074365779	500	209	0	1	1000	0	0	0	0	0	0	0
637176535084386352	500	500	1	1	1000	711	0	1	1	1	1	0
637176535094416926	500	500	1	1	1000	215	0	1	1	1	1	0
637176535104417498	500	216	0	1	1000	0	0	0	0	0	0	0
637176535114448072	500	500	1	1	1000	719	0	1	1	1	1	1
637176535124438643	500	500	1	1	1000	219	0	1	1	1	0	1
637176535134419214	500	219	0	1	1000	0	0	0	0	0	0	0
637176535144429787	500	500	1	1	1000	722	0	1	0	1	0	0
637176535154460360	500	500	1	1	1000	225	0	1	1	0	0	0
637176535164420930	500	221	0	1	1000	0	0	0	0	0	0	0
637176535174431503	500	500	1	1	1000	723	0	1	1	1	0	0
637176535184452076	500	500	1	1	1000	225	0	1	1	0	0	0
637176535194432647	500	223	0	1	1000	0	0	0	0	0	0	0
637176535204473221	500	500	1	1	1000	726	0	1	0	1	1	0
637176535214433791	500	500	1	1	1000	223	0	1	1	1	1	1
637176535224464364	500	226	0	1	1000	0	0	0	0	0	0	0
637176535234434935	500	500	1	1	1000	722	0	1	0	1	0	0
637176535244435507	500	500	1	1	1000	222	0	1	0	1	1	1
637176535254466080	500	226	0	1	1000	0	0	0	0	0	0	0
637176535264446651	500	500	1	1	1000	724	0	1	0	0	1	0
637176535274457224	500	500	1	1	1000	226	0	1	0	1	0	0
637176535284437795	500	224	0	1	1000	0	0	0	0	0	0	0
637176535294428366	500	500	1	1	1000	722	0	1	0	1	0	0
637176535304468940	500	500	1	1	1000	226	0	1	0	1	0	0
637176535314439511	500	223	0	1	1000	0	0	0	0	0	0	0
637176535324470084	500	500	1	1	1000	727	0	1	1	1	1	0
637176535334460656	500	500	1	1	1000	226	0	1	0	1	0	0
637176535344451227	500	225	0	1	1000	0	0	0	0	0	0	0
637176535354501802	500	500	1	1	1000	727	0	1	1	1	1	0
637176535364462372	500	500	1	1	1000	226	0	1	0	1	0	0
637176535374492946	500	228	0	1	1000	0	0	0	0	0	0	0
637176535384443515	500	500	1	1	1000	725	0	1	1	0	1	0
637176535394474088	500	500	1	1	1000	226	0	1	0	1	0	0
637176535404444659	500	224	0	1	1000	0	0	0	0	0	0	0
637176535414465232	500	500	1	1	1000	727	0	1	1	1	1	0
637176535424455803	500	500	1	1	1000	225	0	1	1	0	0	0
637176535434436374	500	223	0	1	1000	0	0	0	0	0	0	0
637176535444456947	500	500	1	1	1000	725	0	1	1	0	1	0
637176535454447519	500	500	1	1	1000	224	0	1	0	0	0	0
637176535464478092	500	228	0	1	1000	0	0	0	0	0	0	0
637176535474448663	500	500	1	1	1000	725	0	1	1	0	1	0
637176535484469236	500	500	1	1	1000	228	0	1	0	0	1	0
637176535494449807	500	226	0	1	1000	0	0	0	0	0	0	0
637176535504440378	500	500	1	1	1000	724	0	1	0	0	1	0
637176535514500954	500	500	1	1	1000	231	0	1	1	1	1	0
637176535524491525	500	230	0	1	1000	0	0	0	0	0	0	0
637176535534532099	500	500	1	1	1000	734	0	1	0	1	1	1
637176535544502670	500	500	1	1	1000	231	0	1	1	1	1	0
637176535554523243	500	232	0	1	1000	0	0	0	0	0	0	0
637176535564513814	500	500	1	1	1000	731	0	1	1	1	0	1
637176535574524387	500	500	1	1	1000	234	0	1	0	1	0	1
637176535584504958	500	232	0	1	1000	0	0	0	0	0	0	0
637176535594545532	500	500	1	1	1000	736	0	1	0	0	0	0
637176535604566105	500	500	1	1	1000	238	0	1	0	1	1	1
637176535614586678	500	241	0	1	1000	0	0	0	0	0	0	0
637176535624567249	500	500	1	1	1000	739	0	1	1	1	0	0
637176535634557820	500	500	1	1	1000	239	0	1	1	1	1	1
637176535644558392	500	238	0	1	1000	0	0	0	0	0	0	0
637176535654548964	500	500	1	1	1000	737	0	1	1	0	0	0
637176535664559536	500	500	1	1	1000	239	0	1	1	1	1	1
637176535674590110	500	242	0	1	1000	0	0	0	0	0	0	0
637176535684560680	500	500	1	1	1000	739	0	1	1	1	0	0
637176535694591254	500	500	1	1	1000	241	0	1	1	0	0	0
637176535704571825	500	241	0	1	1000	0	0	0	0	0	0	0
637176535714562396	500	500	1	1	1000	740	0	1	0	0	1	0
637176535724592970	500	500	1	1	1000	242	0	1	0	1	0	0
637176535734583542	500	241	0	1	1000	0	0	0	0	0	0	0
637176535744604115	500	500	1	1	1000	744	0	1	0	0	0	1
637176535754584686	500	500	1	1	1000	243	0	1	1	1	0	0
637176535764595258	500	242	0	1	1000	0	0	0	0	0	0	0
637176535774605831	500	500	1	1	1000	744	0	1	0	0	0	1
637176535784576401	500	500	1	1	1000	242	0	1	0	1	0	0
637176535794616975	500	245	0	1	1000	0	0	0	0	0	0	0
637176535804587546	500	500	1	1	1000	743	0	1	1	1	1	0
637176535814608119	500	500	1	1	1000	245	0	1	1	0	1	0
637176535824598690	500	243	0	1	1000	0	0	0	0	0	0	0
637176535834609263	500	500	1	1	1000	741	0	1	1	0	1	0
637176535844579833	500	500	1	1	1000	242	0	1	0	1	0	0
637176535854580405	500	240	0	1	1000	0	0	0	0	0	0	0
637176535864610979	500	500	1	1	1000	744	0	1	0	0	0	1
637176535874591550	500	500	1	1	1000	243	0	1	1	1	0	0
637176535884622123	500	241	0	1	1000	0	0	0	0	0	0	0
637176535894602694	500	500	1	1	1000	744	0	1	0	0	0	1
637176535904583265	500	500	1	1	1000	241	0	1	1	0	0	0
637176535914613839	500	244	0	1	1000	0	0	0	0	0	0	0
637176535924594410	500	500	1	1	1000	742	0	1	0	1	1	0
637176535934574980	500	500	1	1	1000	240	0	1	0	0	0	0
637176535944595554	500	243	0	1	1000	0	0	0	0	0	0	0
637176535954576124	500	500	1	1	1000	742	0	1	0	1	1	0
637176535964606698	500	500	1	1	1000	244	0	1	0	0	1	0
637176535974577268	500	243	0	1	1000	0	0	0	0	0	0	0
637176535984617843	500	500	1	1	1000	747	0	1	1	1	0	1
637176535994588413	500	500	1	1	1000	244	0	1	0	0	1	0
637176536004608986	500	246	0	1	1000	0	0	0	0	0	0	0
637176536014629559	500	500	1	1	1000	749	0	1	1	0	1	1
637176536024610130	500	500	1	1	1000	246	0	1	0	1	1	0
637176536034590701	500	245	0	1	1000	0	0	0	0	0	0	0
637176536044631275	500	500	1	1	1000	748	0	1	0	0	1	1
637176536054591845	500	500	1	1	1000	245	0	1	1	0	1	0
637176536064622419	500	247	0	1	1000	0	0	0	0	0	0	0
637176536074592989	500	500	1	1	1000	745	0	1	1	0	0	1
637176536084613562	500	500	1	1	1000	248	0	1	0	0	0	1
637176536094624135	500	248	0	1	1000	0	0	0	0	0	0	0
637176536104624707	500	500	1	1	1000	748	0	1	0	0	1	1
637176536114595277	500	500	1	1	1000	246	0	1	0	1	1	0
637176536124625851	500	249	0	1	1000	0	0	0	0	0	0	0
637176536134606422	500	500	1	1	1000	748	0	1	0	0	1	1
637176536144636995	500	500	1	1	1000	251	0	1	1	1	0	1
637176536154667569	500	253	0	1	1000	0	0	0	0	0	0	0
637176536164658140	500	500	1	1	1000	751	0	1	1	1	1	1
637176536174638711	500	500	1	1	1000	249	0	1	1	0	0	1
637176536184669285	500	253	0	1	1000	0	0	0	0	0	0	0
637176536194649856	500	500	1	1	1000	751	0	1	1	1	1	1
637176536204660428	500	500	1	1	1000	253	0	1	1	0	1	1
637176536214630999	500	250	0	1	1000	0	0	0	0	0	0	0
637176536224671573	500	500	1	1	1000	754	0	1	0	1	0	0
637176536234662144	500	500	1	1	1000	253	0	1	1	0	1	1
637176536244642715	500	251	0	1	1000	0	0	0	0	0	0	0
637176536254673289	500	500	1	1	1000	754	0	1	0	1	0	0
637176536264653860	500	500	1	1	1000	252	0	1	0	0	1	1
637176536274684434	500	255	0	1	1000	0	0	0	0	0	0	0
637176536284655004	500	500	1	1	1000	753	0	1	1	0	0	0
637176536294685578	500	500	1	1	1000	255	0	1	1	1	1	1
637176536304666148	500	253	0	1	1000	0	0	0	0	0	0	0
637176536314676721	500	500	1	1	1000	755	0	1	1	1	0	0
637176536324657292	500	500	1	1	1000	253	0	1	1	0	1	1
637176536334677865	500	255	0	1	1000	0	0	0	0	0	0	0
637176536344648435	500	500	1	1	1000	753	0	1	1	0	0	0
637176536354679009	500	500	1	1	1000	256	0	1	0	0	0	0
637176536364659580	500	254	0	1	1000	0	0	0	0	0	0	0
637176536374690154	500	500	1	1	1000	757	0	1	1	0	1	0
637176536384670724	500	500	1	1	1000	254	0	1	0	1	1	1
637176536394651295	500	253	0	1	1000	0	0	0	0	0	0	0
637176536404681869	500	500	1	1	1000	756	0	1	0	0	1	0
637176536414652439	500	500	1	1	1000	253	0	1	1	0	1	1
637176536424663012	500	255	0	1	1000	0	0	0	0	0	0	0
637176536434663584	500	500	1	1	1000	754	0	1	0	1	0	0
637176536444684157	500	500	1	1	1000	256	0	1	0	0	0	0
