Time	[EIP_STUDY]ARR_TIMER[0].PRE	[EIP_STUDY]ARR_TIMER[0].ACC	[EIP_STUDY]ARR_TIMER[0].DN	[EIP_STUDY]ARR_TIMER[0].EN	[EIP_STUDY]ARR_TIMER[1].PRE	[EIP_STUDY]ARR_TIMER[1].ACC	[EIP_STUDY]ARR_TIMER[1].DN	[EIP_STUDY]ARR_TIMER[1].EN	[EIP_STUDY]ARR_TIMER[1].ACC.0	[EIP_STUDY]ARR_TIMER[1].ACC.1	[EIP_STUDY]ARR_TIMER[1].ACC.2	[EIP_STUDY]ARR_TIMER[1].ACC.3
637176511766433272	500	221	0	1	1000	0	0	0	0	0	0	0
637176511776413843	500	500	1	1	1000	719	0	1	1	1	1	1
637176511786444406	500	500	1	1	1000	222	0	1	0	1	1	1
637176511796414965	500	220	0	1	1000	0	0	0	0	0	0	0
637176511806435538	500	500	1	1	1000	721	0	1	1	0	0	0
637176511816416109	500	500	1	1	1000	219	0	1	1	1	0	1
637176511826406680	500	218	0	1	1000	0	0	0	0	0	0	0
637176511836417253	500	500	1	1	1000	720	0	1	0	0	0	0
637176511846427825	500	500	1	1	1000	223	0	1	1	1	1	1
637176511856408396	500	221	0	1	1000	0	0	0	0	0	0	0
637176511866418969	500	500	1	1	1000	723	0	1	1	1	0	0
637176511876449543	500	500	1	1	1000	226	0	1	0	1	0	0
637176511886430113	500	225	0	1	1000	0	0	0	0	0	0	0
637176511896410684	500	500	1	1	1000	722	0	1	0	1	0	0
637176511906441247	500	500	1	1	1000	225	0	1	1	0	0	0
637176511916421818	500	224	0	1	1000	0	0	0	0	0	0	0
637176511926442391	500	500	1	1	1000	726	0	1	0	1	1	0
637176511936412922	500	500	1	1	1000	224	0	1	0	0	0	0
637176511946443496	500	227	0	1	1000	0	0	0	0	0	0	0
637176511956434067	500	500	1	1	1000	725	0	1	1	0	1	0
637176511966454624	500	500	1	1	1000	228	0	1	0	0	1	0
637176511976445195	500	227	0	1	1000	0	0	0	0	0	0	0
637176511986435766	500	500	1	1	1000	725	0	1	1	0	1	0
637176511996406303	500	500	1	1	1000	229	0	1	1	0	1	0
637176512006436542	500	226	0	1	1000	0	0	0	0	0	0	0
637176512016457115	500	500	1	1	1000	729	0	1	1	0	0	1
637176512026477677	500	500	1	1	1000	230	0	1	0	1	1	0
637176512036448248	500	227	0	1	1000	0	0	0	0	0	0	0
637176512046478821	500	500	1	1	1000	731	0	1	1	1	0	1
637176512056459392	500	500	1	1	1000	229	0	1	1	0	1	0
637176512066439963	500	227	0	1	1000	0	0	0	0	0	0	0
637176512076650497	500	500	1	1	1000	747	0	1	1	1	0	1
637176512086631068	500	500	1	1	1000	245	0	1	1	0	1	0
637176512096651641	500	247	0	1	1000	0	0	0	0	0	0	0
637176512106622211	500	500	1	1	1000	745	0	1	1	0	0	1
637176512116652785	500	500	1	1	1000	248	0	1	0	0	0	1
637176512126643356	500	247	0	1	1000	0	0	0	0	0	0	0
637176512136673930	500	500	1	1	1000	746	0	1	0	1	0	1
637176512146654501	500	500	1	1	1000	248	0	1	0	0	0	1
637176512156735077	500	256	0	1	1000	0	0	0	0	0	0	0
637176512166745650	500	500	1	1	1000	758	0	1	0	1	1	0
637176512176726221	500	500	1	1	1000	256	0	1	0	0	0	0
637176512186716792	500	255	0	1	1000	0	0	0	0	0	0	0
637176512196747366	500	500	1	1	1000	758	0	1	0	1	1	0
637176512206737937	500	500	1	1	1000	256	0	1	0	0	0	0
637176512216728509	500	255	0	1	1000	0	0	0	0	0	0	0
637176512226749082	500	500	1	1	1000	759	0	1	1	1	1	0
637176512237189679	500	500	1	1	1000	299	0	1	1	1	0	1
637176512247120247	500	295	0	1	1000	0	0	0	0	0	0	0
637176512257130820	500	500	1	1	1000	797	0	1	1	0	1	1
637176512267151393	500	500	1	1	1000	300	0	1	0	0	1	1
637176512277121963	500	297	0	1	1000	0	0	0	0	0	0	0
637176512287102534	500	500	1	1	1000	795	0	1	1	1	0	1
637176512297143108	500	500	1	1	1000	299	0	1	1	1	0	1
637176512307133680	500	298	0	1	1000	0	0	0	0	0	0	0
637176512317144252	500	500	1	1	1000	800	0	1	0	0	0	0
637176512327104822	500	500	1	1	1000	296	0	1	0	0	0	1
637176512337135396	500	298	0	1	1000	0	0	0	0	0	0	0
637176512347115966	500	500	1	1	1000	796	0	1	0	0	1	1
637176512357136540	500	500	1	1	1000	298	0	1	0	1	0	1
637176512367117110	500	296	0	1	1000	0	0	0	0	0	0	0
637176512377117682	500	500	1	1	1000	796	0	1	0	0	1	1
637176512387138256	500	500	1	1	1000	299	0	1	1	1	0	1
637176512397108826	500	296	0	1	1000	0	0	0	0	0	0	0
637176512407139400	500	500	1	1	1000	800	0	1	0	0	0	0
637176512417139972	500	500	1	1	1000	299	0	1	1	1	0	1
637176512427150544	500	301	0	1	1000	0	0	0	0	0	0	0
637176512437141116	500	500	1	1	1000	800	0	1	0	0	0	0
637176512447151688	500	500	1	1	1000	299	0	1	1	1	0	1
637176512457122258	500	296	0	1	1000	0	0	0	0	0	0	0
637176512467152832	500	500	1	1	1000	800	0	1	0	0	0	0
637176512477143404	500	500	1	1	1000	298	0	1	0	1	0	1
637176512487113974	500	297	0	1	1000	0	0	0	0	0	0	0
637176512497144548	500	500	1	1	1000	800	0	1	0	0	0	0
637176512507125118	500	500	1	1	1000	297	0	1	1	0	0	1
637176512517155692	500	299	0	1	1000	0	0	0	0	0	0	0
637176512527136263	500	500	1	1	1000	797	0	1	1	0	1	1
637176512537156836	500	500	1	1	1000	300	0	1	0	0	1	1
637176512547137407	500	298	0	1	1000	0	0	0	0	0	0	0
637176512557117978	500	500	1	1	1000	798	0	1	0	1	1	1
637176512567158552	500	500	1	1	1000	300	0	1	0	0	1	1
637176512577129122	500	298	0	1	1000	0	0	0	0	0	0	0
637176512587159696	500	500	1	1	1000	801	0	1	1	0	0	0
637176512597130266	500	500	1	1	1000	299	0	1	1	1	0	1
637176512607120838	500	297	0	1	1000	0	0	0	0	0	0	0
637176512617141411	500	500	1	1	1000	801	0	1	1	0	0	0
637176512627121982	500	500	1	1	1000	299	0	1	1	1	0	1
637176512637132554	500	301	0	1	1000	0	0	0	0	0	0	0
637176512647143127	500	500	1	1	1000	800	0	1	0	0	0	0
637176512657163700	500	500	1	1	1000	304	0	1	0	0	0	0
637176512667144271	500	301	0	1	1000	0	0	0	0	0	0	0
637176512677164844	500	500	1	1	1000	804	0	1	0	0	1	0
637176512687195418	500	500	1	1	1000	307	0	1	1	1	0	0
637176512697175989	500	305	0	1	1000	0	0	0	0	0	0	0
637176512707156543	500	500	1	1	1000	803	0	1	1	1	0	0
637176512717157115	500	500	1	1	1000	305	0	1	1	0	0	0
637176512727147686	500	304	0	1	1000	0	0	0	0	0	0	0
637176512737188255	500	500	1	1	1000	808	0	1	0	0	0	1
637176512747238830	500	500	1	1	1000	312	0	1	0	0	0	1
637176512757199400	500	309	0	1	1000	0	0	0	0	0	0	0
637176512767219973	500	500	1	1	1000	811	0	1	1	1	0	1
637176512777850581	500	500	1	1	1000	369	0	1	0	1	1	0
637176512787841152	500	373	0	1	1000	0	0	0	0	0	0	0
637176512798511763	500	500	1	1	1000	940	0	1	0	0	1	1
637176512808492333	500	500	1	1	1000	439	0	1	1	1	1	0
637176512818522907	500	441	0	1	1000	0	0	0	0	0	0	0
637176512828493477	500	500	1	1	1000	939	0	1	1	1	0	1
637176512838534052	500	500	1	1	1000	442	0	1	0	1	0	1
637176512848504622	500	440	0	1	1000	0	0	0	0	0	0	0
637176512858495193	500	500	1	1	1000	939	0	1	1	1	0	1
637176512868525767	500	500	1	1	1000	442	0	1	0	1	0	1
637176512878506338	500	440	0	1	1000	0	0	0	0	0	0	0
637176512888496909	500	500	1	1	1000	939	0	1	1	1	0	1
637176512898527483	500	500	1	1	1000	442	0	1	0	1	0	1
637176512908508054	500	441	0	1	1000	0	0	0	0	0	0	0
637176512918498625	500	500	1	1	1000	940	0	1	0	0	1	1
637176512928519199	500	500	1	1	1000	442	0	1	0	1	0	1
637176512938539772	500	443	0	1	1000	0	0	0	0	0	0	0
637176512948520343	500	500	1	1	1000	941	0	1	1	0	1	1
637176512958500913	500	500	1	1	1000	440	0	1	0	0	0	1
637176512968531487	500	443	0	1	1000	0	0	0	0	0	0	0
637176512978542060	500	500	1	1	1000	943	0	1	1	1	1	1
637176512988502629	500	500	1	1	1000	440	0	1	0	0	0	1
637176512998513202	500	441	0	1	1000	0	0	0	0	0	0	0
637176513008503773	500	500	1	1	1000	941	0	1	1	0	1	1
637176513018534347	500	500	1	1	1000	443	0	1	1	1	0	1
637176513028504917	500	441	0	1	1000	0	0	0	0	0	0	0
637176513038545492	500	500	1	1	1000	944	0	1	0	0	0	0
637176513048526063	500	500	1	1	1000	443	0	1	1	1	0	1
637176513058546636	500	444	0	1	1000	0	0	0	0	0	0	0
637176513068517206	500	500	1	1	1000	941	0	1	1	0	1	1
637176513078537779	500	500	1	1	1000	444	0	1	0	0	1	1
637176513088508349	500	441	0	1	1000	0	0	0	0	0	0	0
637176513098518922	500	500	1	1	1000	943	0	1	1	1	1	1
637176513108549496	500	500	1	1	1000	446	0	1	0	1	1	1
637176513118520066	500	443	0	1	1000	0	0	0	0	0	0	0
637176513128550640	500	500	1	1	1000	946	0	1	0	1	0	0
637176513138531211	500	500	1	1	1000	444	0	1	0	0	1	1
637176513148551784	500	446	0	1	1000	0	0	0	0	0	0	0
637176513158512353	500	500	1	1	1000	943	0	1	1	1	1	1
637176513168552928	500	500	1	1	1000	446	0	1	0	1	1	1
637176513178543499	500	446	0	1	1000	0	0	0	0	0	0	0
637176513188524070	500	500	1	1	1000	943	0	1	1	1	1	1
637176513198554644	500	500	1	1	1000	447	0	1	1	1	1	1
637176513208525214	500	444	0	1	1000	0	0	0	0	0	0	0
637176513218515785	500	500	1	1	1000	943	0	1	1	1	1	1
637176513228556360	500	500	1	1	1000	447	0	1	1	1	1	1
637176513238536931	500	445	0	1	1000	0	0	0	0	0	0	0
637176513248517501	500	500	1	1	1000	943	0	1	1	1	1	1
637176513258538075	500	500	1	1	1000	445	0	1	1	0	1	1
637176513268558648	500	448	0	1	1000	0	0	0	0	0	0	0
637176513278529218	500	500	1	1	1000	945	0	1	1	0	0	0
637176513288559792	500	500	1	1	1000	448	0	1	0	0	0	0
637176513298540363	500	446	0	1	1000	0	0	0	0	0	0	0
637176513308520933	500	500	1	1	1000	944	0	1	0	0	0	0
637176513318541507	500	500	1	1	1000	447	0	1	1	1	1	1
637176513328522077	500	444	0	1	1000	0	0	0	0	0	0	0
637176513338542651	500	500	1	1	1000	947	0	1	1	1	0	0
637176513348573224	500	500	1	1	1000	449	0	1	1	0	0	0
637176513358543795	500	447	0	1	1000	0	0	0	0	0	0	0
637176513368534366	500	500	1	1	1000	946	0	1	0	1	0	0
637176513378564940	500	500	1	1	1000	449	0	1	1	0	0	0
637176513388545511	500	447	0	1	1000	0	0	0	0	0	0	0
637176513398526081	500	500	1	1	1000	945	0	1	1	0	0	0
637176513408556655	500	500	1	1	1000	448	0	1	0	0	0	0
637176513418527225	500	445	0	1	1000	0	0	0	0	0	0	0
637176513428567800	500	500	1	1	1000	949	0	1	1	0	1	0
637176513438538370	500	500	1	1	1000	446	0	1	0	1	1	1
637176513448528941	500	445	0	1	1000	0	0	0	0	0	0	0
637176513458569516	500	500	1	1	1000	950	0	1	0	1	1	0
637176513468560087	500	500	1	1	1000	449	0	1	1	0	0	0
637176513478530657	500	446	0	1	1000	0	0	0	0	0	0	0
637176513488561231	500	500	1	1	1000	949	0	1	1	0	1	0
637176513498571804	500	500	1	1	1000	450	0	1	0	1	0	0
637176513508562375	500	449	0	1	1000	0	0	0	0	0	0	0
637176513518552947	500	500	1	1	1000	948	0	1	0	0	1	0
637176513528533517	500	500	1	1	1000	447	0	1	1	1	1	1
637176513538574092	500	450	0	1	1000	0	0	0	0	0	0	0
637176513548554663	500	500	1	1	1000	948	0	1	0	0	1	0
637176513558535233	500	500	1	1	1000	446	0	1	0	1	1	1
637176513568545806	500	448	0	1	1000	0	0	0	0	0	0	0
637176513578576380	500	500	1	1	1000	951	0	1	1	1	1	0
637176513588556951	500	500	1	1	1000	449	0	1	1	0	0	0
637176513598537521	500	446	0	1	1000	0	0	0	0	0	0	0
637176513608558095	500	500	1	1	1000	949	0	1	1	0	1	0
637176513618538665	500	500	1	1	1000	447	0	1	1	1	1	1
637176513628579240	500	451	0	1	1000	0	0	0	0	0	0	0
637176513638549810	500	500	1	1	1000	948	0	1	0	0	1	0
637176513648570383	500	500	1	1	1000	451	0	1	1	1	0	0
637176513658540953	500	447	0	1	1000	0	0	0	0	0	0	0
637176513668571527	500	500	1	1	1000	950	0	1	0	1	1	0
637176513678562099	500	500	1	1	1000	449	0	1	1	0	0	0
637176513688542669	500	448	0	1	1000	0	0	0	0	0	0	0
637176513698573243	500	500	1	1	1000	951	0	1	1	1	1	0
637176513708543813	500	500	1	1	1000	448	0	1	0	0	0	0
637176513718584388	500	452	0	1	1000	0	0	0	0	0	0	0
637176513728564959	500	500	1	1	1000	950	0	1	0	1	1	0
637176513738545529	500	500	1	1	1000	447	0	1	1	1	1	1
637176513748566103	500	451	0	1	1000	0	0	0	0	0	0	0
637176513758546673	500	500	1	1	1000	948	0	1	0	0	1	0
637176513768567247	500	500	1	1	1000	451	0	1	1	1	0	0
637176513778587820	500	449	0	1	1000	0	0	0	0	0	0	0
637176513788548389	500	500	1	1	1000	952	0	1	0	0	0	1
637176513798588964	500	500	1	1	1000	455	0	1	1	1	1	0
637176513808559534	500	452	0	1	1000	0	0	0	0	0	0	0
637176513818590108	500	500	1	1	1000	956	0	1	0	0	1	1
637176513828570679	500	500	1	1	1000	454	0	1	0	1	1	0
637176513838551249	500	451	0	1	1000	0	0	0	0	0	0	0
637176513848571823	500	500	1	1	1000	954	0	1	0	1	0	1
637176513858552393	500	500	1	1	1000	452	0	1	0	0	1	0
637176513868592968	500	456	0	1	1000	0	0	0	0	0	0	0
637176513878583539	500	500	1	1	1000	955	0	1	1	1	0	1
637176513888584111	500	500	1	1	1000	455	0	1	1	1	1	0
637176513898574683	500	454	0	1	1000	0	0	0	0	0	0	0
637176513908555253	500	500	1	1	1000	953	0	1	1	0	0	1
637176513918585827	500	500	1	1	1000	455	0	1	1	1	1	0
637176513928556397	500	453	0	1	1000	0	0	0	0	0	0	0
637176513938576971	500	500	1	1	1000	954	0	1	0	1	0	1
637176513948557541	500	500	1	1	1000	451	0	1	1	1	0	0
637176513958598116	500	452	0	1	1000	0	0	0	0	0	0	0
637176513968588687	500	500	1	1	1000	955	0	1	1	1	0	1
637176513978569258	500	500	1	1	1000	454	0	1	0	1	1	0
637176513988559829	500	453	0	1	1000	0	0	0	0	0	0	0
637176513998590403	500	500	1	1	1000	956	0	1	0	0	1	1
637176514008570974	500	500	1	1	1000	454	0	1	0	1	1	0
637176514018601548	500	458	0	1	1000	0	0	0	0	0	0	0
637176514028592119	500	500	1	1	1000	956	0	1	0	0	1	1
637176514038692697	500	500	1	1	1000	466	0	1	0	1	0	0
637176514048713270	500	469	0	1	1000	0	0	0	0	0	0	0
637176514058703841	500	500	1	1	1000	968	0	1	0	0	0	1
637176514068684412	500	500	1	1	1000	465	0	1	1	0	0	0
637176514078714986	500	470	0	1	1000	0	0	0	0	0	0	0
637176514088685556	500	500	1	1	1000	967	0	1	1	1	1	0
637176514098726131	500	500	1	1	1000	470	0	1	0	1	1	0
637176514108696701	500	468	0	1	1000	0	0	0	0	0	0	0
637176514118687272	500	500	1	1	1000	967	0	1	1	1	1	0
637176514128687844	500	500	1	1	1000	467	0	1	1	1	0	0
637176514138718418	500	470	0	1	1000	0	0	0	0	0	0	0
637176514148698989	500	500	1	1	1000	968	0	1	0	0	0	1
637176514158719562	500	500	1	1	1000	470	0	1	0	1	1	0
637176514168690132	500	468	0	1	1000	0	0	0	0	0	0	0
637176514178710705	500	500	1	1	1000	970	0	1	0	1	0	1
637176514188691276	500	500	1	1	1000	468	0	1	0	0	1	0
637176514198731851	500	472	0	1	1000	0	0	0	0	0	0	0
637176514208722422	500	500	1	1	1000	971	0	1	1	1	0	1
637176514218692992	500	500	1	1	1000	467	0	1	1	1	0	0
637176514228723566	500	471	0	1	1000	0	0	0	0	0	0	0
637176514238704137	500	500	1	1	1000	969	0	1	1	0	0	1
637176514248734711	500	500	1	1	1000	468	0	1	0	0	0	1
637176514258725282	500	471	0	1	1000	0	0	0	0	0	0	0
637176514268705853	500	500	1	1	1000	969	0	1	1	0	0	1
637176514278696424	500	500	1	1	1000	467	0	1	1	1	0	0
637176514288696996	500	468	0	1	1000	0	0	0	0	0	0	0
637176514298727570	500	500	1	1	1000	972	0	1	0	0	1	1
637176514308698140	500	500	1	1	1000	468	0	1	0	0	1	0
637176514318738715	500	472	0	1	1000	0	0	0	0	0	0	0
637176514328739287	500	500	1	1	1000	972	0	1	0	0	1	1
637176514338699856	500	500	1	1	1000	469	0	1	1	0	1	0
637176514348740431	500	473	0	1	1000	0	0	0	0	0	0	0
637176514358761004	500	500	1	1	1000	975	0	1	1	1	1	1
637176514368741575	500	500	1	1	1000	472	0	1	0	0	0	1
637176514378772148	500	476	0	1	1000	0	0	0	0	0	0	0
637176514388742719	500	500	1	1	1000	973	0	1	1	0	1	1
637176514398773292	500	500	1	1	1000	477	0	1	1	0	1	1
637176514408743863	500	474	0	1	1000	0	0	0	0	0	0	0
637176514418774436	500	500	1	1	1000	977	0	1	1	0	0	0
637176514428745007	500	500	1	1	1000	474	0	1	0	1	0	1
637176514438735578	500	473	0	1	1000	0	0	0	0	0	0	0
637176514448746151	500	500	1	1	1000	975	0	1	1	1	1	1
637176514458776724	500	500	1	1	1000	477	0	1	1	0	1	1
637176514468917304	500	492	0	1	1000	0	0	0	0	0	0	0
637176514478937877	500	500	1	1	1000	995	0	1	1	1	0	0
637176514488958451	500	500	1	1	1000	493	0	1	1	0	1	1
637176514498939021	500	495	0	1	1000	0	0	0	0	0	0	0
637176514508959595	500	500	1	1	1000	997	0	1	1	0	1	0
637176514518950166	500	500	1	1	1000	497	0	1	1	0	0	0
637176514528940737	500	497	0	1	1000	0	0	0	0	0	0	0
637176514538921308	500	500	1	1	1000	994	0	1	0	1	0	0
637176514548951882	500	500	1	1	1000	498	0	1	0	1	0	0
637176514558942453	500	496	0	1	1000	0	0	0	0	0	0	0
637176514568963027	500	500	1	1	1000	999	0	1	1	1	1	0
637176514578953598	500	500	1	1	1000	497	0	1	1	0	0	0
637176514588984172	500	500	1	1	1000	0	0	1	0	0	0	0
637176514598984744	500	1	0	1	1000	0	0	0	0	0	0	0
637176514608955314	500	500	1	1	1000	499	0	1	1	1	0	0
637176514618975887	500	500	1	1	1000	1	0	1	1	0	0	0
637176514628956458	500	500	1	1	1000	998	0	1	0	1	1	0
637176514638977031	500	500	1	1	1000	501	0	1	1	0	1	0
637176514648997604	500	500	1	1	1000	3	0	1	1	1	0	0
637176514658978175	500	1	0	1	1000	0	0	0	0	0	0	0
637176514668968747	500	500	1	1	1000	500	0	1	0	0	1	0
637176514678999320	500	500	1	1	1000	3	0	1	1	1	0	0
637176514688969891	500	0	0	1	1000	0	0	0	0	0	0	0
637176514699010465	500	500	1	1	1000	505	0	1	1	0	0	1
637176514709051039	500	500	1	1	1000	8	0	1	0	0	0	1
637176514719021609	500	5	0	1	1000	0	0	0	0	0	0	0
637176514729042183	500	500	1	1	1000	508	0	1	0	0	1	1
637176514739012753	500	500	1	1	1000	5	0	1	1	0	1	0
637176514749043327	500	8	0	1	1000	0	0	0	0	0	0	0
637176514759023897	500	500	1	1	1000	504	0	1	0	0	0	1
637176514769044471	500	500	1	1	1000	8	0	1	0	0	0	1
637176514779035042	500	7	0	1	1000	0	0	0	0	0	0	0
637176514789055615	500	500	1	1	1000	508	0	1	0	0	1	1
637176514799016185	500	500	1	1	1000	5	0	1	1	0	1	0
637176514809036758	500	7	0	1	1000	0	0	0	0	0	0	0
637176514819047331	500	500	1	1	1000	509	0	1	1	0	1	1
637176514829077904	500	500	1	1	1000	11	0	1	1	1	0	1
637176514839058475	500	9	0	1	1000	0	0	0	0	0	0	0
637176514849039046	500	500	1	1	1000	507	0	1	1	1	0	1
637176514859069620	500	500	1	1	1000	10	0	1	0	1	0	1
637176514869050191	500	9	0	1	1000	0	0	0	0	0	0	0
637176514879040762	500	500	1	1	1000	507	0	1	1	1	0	1
637176514889071336	500	500	1	1	1000	11	0	1	1	1	0	1
637176514899051907	500	9	0	1	1000	0	0	0	0	0	0	0
637176514909042478	500	500	1	1	1000	507	0	1	1	1	0	1
637176514919033049	500	500	1	1	1000	7	0	1	1	1	1	0
637176514929043622	500	8	0	1	1000	0	0	0	0	0	0	0
637176514939074196	500	500	1	1	1000	511	0	1	1	1	1	1
637176514949044766	500	500	1	1	1000	8	0	1	0	0	0	1
637176514959065339	500	11	0	1	1000	0	0	0	0	0	0	0
637176514969045910	500	500	1	1	1000	509	0	1	1	0	1	1
637176514979066483	500	500	1	1	1000	11	0	1	1	1	0	1
637176514989047054	500	9	0	1	1000	0	0	0	0	0	0	0
637176514999067627	500	500	1	1	1000	511	0	1	1	1	1	1
637176515009058199	500	500	1	1	1000	10	0	1	0	1	0	1
637176515019048770	500	9	0	1	1000	0	0	0	0	0	0	0
637176515029059343	500	500	1	1	1000	510	0	1	0	1	1	1
637176515039089916	500	500	1	1	1000	13	0	1	1	0	1	1
637176515049050486	500	9	0	1	1000	0	0	0	0	0	0	0
637176515059071059	500	500	1	1	1000	511	0	1	1	1	1	1
637176515069051630	500	500	1	1	1000	9	0	1	1	0	0	1
637176515079092204	500	13	0	1	1000	0	0	0	0	0	0	0
637176515089072775	500	500	1	1	1000	510	0	1	0	1	1	1
637176515099073347	500	500	1	1	1000	12	0	1	0	0	1	1
637176515109053918	500	9	0	1	1000	0	0	0	0	0	0	0
637176515119084492	500	500	1	1	1000	512	0	1	0	0	0	0
637176515129065063	500	500	1	1	1000	11	0	1	1	1	0	1
637176515139095636	500	14	0	1	1000	0	0	0	0	0	0	0
637176515149066207	500	500	1	1	1000	511	0	1	1	1	1	1
637176515159096780	500	500	1	1	1000	10	0	1	0	1	1	1
637176515169067351	500	12	0	1	1000	0	0	0	0	0	0	0
637176515179057922	500	500	1	1	1000	510	0	1	0	1	1	1
637176515189058494	500	500	1	1	1000	10	0	1	0	1	0	1
637176515199079067	500	13	0	1	1000	0	0	0	0	0	0	0
637176515209099640	500	500	1	1	1000	515	0	1	1	1	0	0
637176515219080211	500	500	1	1	1000	12	0	1	0	0	1	1
637176515229100784	500	15	0	1	1000	0	0	0	0	0	0	0
637176515239071355	500	500	1	1	1000	512	0	1	0	0	0	0
637176515249061926	500	500	1	1	1000	11	0	1	1	1	0	1
637176515259092500	500	14	0	1	1000	0	0	0	0	0	0	0
637176515269073071	500	500	1	1	1000	512	0	1	0	0	0	0
637176515279093644	500	500	1	1	1000	15	0	1	1	1	1	1
637176515289084215	500	14	0	1	1000	0	0	0	0	0	0	0
637176515299184793	500	500	1	1	1000	524	0	1	0	0	1	1
637176515309165364	500	500	1	1	1000	22	0	1	0	1	1	0
637176515319185937	500	25	0	1	1000	0	0	0	0	0	0	0
637176515329166508	500	500	1	1	1000	523	0	1	1	1	0	1
637176515339187081	500	500	1	1	1000	25	0	1	1	0	0	1
637176515349207654	500	22	0	1	1000	0	0	0	0	0	0	0
637176515359188225	500	500	1	1	1000	525	0	1	1	0	1	1
637176515369168796	500	500	1	1	1000	23	0	1	1	1	1	0
637176515379199369	500	26	0	1	1000	0	0	0	0	0	0	0
637176515389189941	500	500	1	1	1000	525	0	1	1	0	1	1
637176515399170512	500	500	1	1	1000	23	0	1	1	1	1	0
637176515409211086	500	27	0	1	1000	0	0	0	0	0	0	0
637176515419181656	500	500	1	1	1000	524	0	1	0	0	1	1
637176515429202229	500	500	1	1	1000	28	0	1	0	0	1	1
637176515439182800	500	26	0	1	1000	0	0	0	0	0	0	0
637176515449173372	500	500	1	1	1000	524	0	1	0	0	1	1
637176515459203945	500	500	1	1	1000	28	0	1	0	0	1	1
637176515469184516	500	26	0	1	1000	0	0	0	0	0	0	0
637176515479175088	500	500	1	1	1000	524	0	1	0	0	1	1
637176515489215662	500	500	1	1	1000	29	0	1	1	0	1	1
637176515499256236	500	33	0	1	1000	0	0	0	0	0	0	0
637176515509266809	500	500	1	1	1000	535	0	1	1	1	1	0
637176515519297383	500	500	1	1	1000	38	0	1	0	1	1	0
637176515529287954	500	37	0	1	1000	0	0	0	0	0	0	0
637176515539268525	500	500	1	1	1000	535	0	1	1	1	1	0
637176515549249096	500	500	1	1	1000	33	0	1	1	0	0	0
637176515559269669	500	36	0	1	1000	0	0	0	0	0	0	0
637176515569250240	500	500	1	1	1000	533	0	1	1	0	1	0
637176515579280813	500	500	1	1	1000	36	0	1	0	0	1	0
637176515589321388	500	41	0	1	1000	0	0	0	0	0	0	0
637176515599281957	500	500	1	1	1000	537	0	1	1	0	0	1
637176515609322532	500	500	1	1	1000	40	0	1	0	0	0	1
637176515619293102	500	38	0	1	1000	0	0	0	0	0	0	0
637176515629323676	500	500	1	1	1000	541	0	1	1	0	1	1
637176515639344249	500	500	1	1	1000	43	0	1	1	1	0	1
637176515649314819	500	40	0	1	1000	0	0	0	0	0	0	0
637176515659325392	500	500	1	1	1000	543	0	1	1	1	1	1
637176515669305963	500	500	1	1	1000	41	0	1	1	0	0	1
637176515679306535	500	40	0	1	1000	0	0	0	0	0	0	0
637176515689327108	500	500	1	1	1000	543	0	1	1	1	1	1
637176515699307679	500	500	1	1	1000	40	0	1	0	0	0	1
637176515709338252	500	43	0	1	1000	0	0	0	0	0	0	0
637176515719308823	500	500	1	1	1000	541	0	1	1	0	1	1
637176515729329396	500	500	1	1	1000	43	0	1	1	1	0	1
637176515739319967	500	41	0	1	1000	0	0	0	0	0	0	0
637176515749350541	500	500	1	1	1000	545	0	1	1	0	0	0
637176515759331112	500	500	1	1	1000	43	0	1	1	1	0	1
637176515769361685	500	46	0	1	1000	0	0	0	0	0	0	0
637176515779322255	500	500	1	1	1000	542	0	1	0	1	1	1
637176515789342828	500	500	1	1	1000	44	0	1	0	0	1	1
637176515799333400	500	42	0	1	1000	0	0	0	0	0	0	0
637176515809343972	500	500	1	1	1000	544	0	1	0	0	0	0
637176515819334544	500	500	1	1	1000	43	0	1	1	1	0	1
637176515829365117	500	46	0	1	1000	0	0	0	0	0	0	0
637176515839345688	500	500	1	1	1000	544	0	1	0	0	0	0
637176515849326259	500	500	1	1	1000	42	0	1	0	1	0	1
637176515859356833	500	45	0	1	1000	0	0	0	0	0	0	0
637176515869327403	500	500	1	1	1000	543	0	1	1	1	1	1
637176515879347976	500	500	1	1	1000	45	0	1	1	0	1	1
637176515889328547	500	43	0	1	1000	0	0	0	0	0	0	0
637176515899369121	500	500	1	1	1000	548	0	1	0	0	1	0
637176515909339692	500	500	1	1	1000	44	0	1	0	0	1	1
637176515919370265	500	48	0	1	1000	0	0	0	0	0	0	0
637176515929340836	500	500	1	1	1000	545	0	1	1	0	0	0
637176515939331390	500	500	1	1	1000	44	0	1	0	0	1	1
637176515949411967	500	52	0	1	1000	0	0	0	0	0	0	0
637176515959442541	500	500	1	1	1000	556	0	1	0	0	1	1
637176515969433112	500	500	1	1	1000	55	0	1	1	1	1	0
637176515979413683	500	53	0	1	1000	0	0	0	0	0	0	0
637176515989444257	500	500	1	1	1000	556	0	1	0	0	1	1
637176515999404826	500	500	1	1	1000	52	0	1	0	0	1	0
637176516009435400	500	55	0	1	1000	0	0	0	0	0	0	0
637176516019405970	500	500	1	1	1000	553	0	1	1	0	0	1
637176516029446545	500	500	1	1	1000	57	0	1	1	0	0	1
